CustomerId,Product_Type,Enrollment_Date,Status
15681758,Insurance,2022-07-15,Active
15681758,Fixed Deposit,2022-06-05,Active
15681758,Mutual Fund,2022-12-23,Active
15630321,Loan,2022-04-19,Active
15588248,Loan,2023-06-10,Active
15588248,Insurance,2023-03-27,Active
15588248,Fixed Deposit,2023-12-03,Active
15591932,Fixed Deposit,2023-10-19,Inactive
15810347,Insurance,2023-08-12,Active
15595303,Loan,2022-03-30,Inactive
15595303,Credit Card,2022-06-25,Active
15634950,Fixed Deposit,2023-10-29,Active
15634950,Loan,2022-03-10,Active
15685372,Fixed Deposit,2023-07-13,Inactive
15745827,Mutual Fund,2023-07-17,Active
15745827,Insurance,2022-10-22,Active
15745827,Credit Card,2023-07-30,Active
15755868,Credit Card,2022-01-27,Active
15755868,Insurance,2023-10-02,Active
15735222,Credit Card,2022-02-21,Active
15604804,Mutual Fund,2022-07-15,Active
15604804,Fixed Deposit,2022-02-02,Inactive
15604804,Insurance,2023-06-13,Active
15718944,Fixed Deposit,2023-01-16,Active
15718944,Mutual Fund,2022-06-02,Inactive
15718944,Insurance,2023-11-06,Active
15678626,Credit Card,2022-06-13,Inactive
15678626,Mutual Fund,2022-09-05,Active
15571550,Insurance,2023-04-05,Active
15571550,Loan,2023-03-23,Active
15571550,Fixed Deposit,2022-05-27,Active
15723053,Credit Card,2023-07-28,Active
15723053,Loan,2023-09-05,Inactive
15661528,Fixed Deposit,2022-05-24,Active
15754177,Fixed Deposit,2023-03-04,Inactive
15754177,Loan,2023-07-02,Active
15683544,Insurance,2023-09-05,Active
15683544,Fixed Deposit,2022-05-23,Inactive
15708048,Credit Card,2023-03-22,Active
15701109,Insurance,2023-07-19,Active
15600110,Fixed Deposit,2023-11-04,Active
15600110,Credit Card,2023-01-14,Inactive
15600110,Insurance,2022-03-20,Active
15651533,Mutual Fund,2022-06-02,Active
15777904,Insurance,2022-11-15,Active
15777904,Loan,2023-11-30,Active
15655574,Credit Card,2023-07-04,Active
15655574,Insurance,2022-12-30,Inactive
15655574,Mutual Fund,2023-03-09,Inactive
15569423,Loan,2023-02-08,Inactive
15718106,Mutual Fund,2022-01-10,Inactive
15718106,Credit Card,2023-01-09,Active
15585067,Mutual Fund,2022-01-07,Active
15675501,Credit Card,2022-12-02,Active
15675501,Loan,2022-04-20,Active
15633233,Insurance,2022-04-06,Active
15633233,Fixed Deposit,2022-01-23,Inactive
15633233,Mutual Fund,2022-07-26,Active
15667134,Loan,2023-06-06,Inactive
15667134,Credit Card,2022-06-12,Active
15667134,Mutual Fund,2023-03-05,Active
15659105,Loan,2022-03-25,Active
15575409,Fixed Deposit,2023-12-30,Inactive
15575409,Mutual Fund,2023-03-05,Active
15752342,Loan,2022-03-09,Active
15752342,Mutual Fund,2023-02-13,Active
15752342,Insurance,2022-07-16,Inactive
15654851,Loan,2022-01-14,Inactive
15741429,Mutual Fund,2023-03-10,Active
15741429,Fixed Deposit,2023-09-23,Active
15741429,Credit Card,2022-06-23,Active
15682356,Fixed Deposit,2022-04-22,Active
15806447,Mutual Fund,2022-10-24,Active
15800229,Mutual Fund,2022-11-25,Active
15800229,Fixed Deposit,2022-07-30,Active
15663441,Mutual Fund,2023-10-06,Active
15663441,Credit Card,2023-09-14,Inactive
15791991,Insurance,2023-04-03,Inactive
15775082,Fixed Deposit,2022-06-15,Inactive
15579706,Insurance,2023-01-26,Active
15579706,Credit Card,2022-04-04,Active
15579706,Mutual Fund,2023-06-18,Active
15718247,Mutual Fund,2023-08-03,Inactive
15755722,Credit Card,2022-11-15,Active
15582259,Loan,2022-07-26,Active
15716994,Mutual Fund,2023-04-14,Inactive
15586880,Loan,2023-03-06,Inactive
15586880,Mutual Fund,2022-03-05,Active
15713854,Credit Card,2023-03-30,Inactive
15713854,Insurance,2023-06-26,Active
15780835,Loan,2023-11-04,Active
15675896,Mutual Fund,2023-07-06,Active
15658459,Loan,2022-07-19,Active
15658057,Loan,2022-05-18,Active
15658057,Fixed Deposit,2023-05-09,Inactive
15801767,Credit Card,2023-09-18,Inactive
15801767,Insurance,2022-09-12,Active
15801767,Fixed Deposit,2022-12-05,Active
15569178,Mutual Fund,2023-06-11,Active
15569178,Credit Card,2023-12-27,Inactive
15731478,Loan,2022-12-09,Active
15731478,Mutual Fund,2022-08-13,Active
15731478,Credit Card,2022-01-12,Active
15811236,Fixed Deposit,2022-12-19,Active
15746749,Loan,2022-08-01,Active
15746749,Insurance,2023-06-01,Inactive
15662758,Credit Card,2022-10-30,Inactive
15662758,Loan,2022-09-09,Active
15709387,Credit Card,2023-07-23,Active
15709387,Insurance,2022-09-22,Active
15709387,Fixed Deposit,2023-03-01,Active
15572093,Fixed Deposit,2022-01-23,Active
15572093,Credit Card,2023-11-04,Active
15572093,Insurance,2022-09-05,Active
15713826,Credit Card,2023-11-09,Active
15570205,Loan,2022-11-22,Active
15570205,Fixed Deposit,2023-11-02,Active
15589348,Insurance,2023-10-18,Active
15804610,Insurance,2023-03-01,Inactive
15804610,Mutual Fund,2022-03-19,Active
15804610,Loan,2023-03-18,Inactive
15700854,Insurance,2023-12-14,Active
15700854,Credit Card,2022-07-15,Active
15758836,Insurance,2023-12-25,Active
15758836,Credit Card,2023-10-12,Active
15758836,Loan,2022-08-10,Active
15772933,Insurance,2022-01-14,Inactive
15772933,Mutual Fund,2022-08-03,Active
15809006,Insurance,2022-01-06,Inactive
15809006,Fixed Deposit,2022-01-09,Active
15809006,Credit Card,2023-03-27,Active
15689612,Fixed Deposit,2023-12-10,Active
15689612,Credit Card,2023-08-16,Active
15689612,Mutual Fund,2023-07-23,Active
15744614,Mutual Fund,2022-01-07,Active
15704250,Insurance,2022-08-08,Inactive
15700255,Fixed Deposit,2022-01-21,Active
15700255,Credit Card,2023-08-14,Active
15669410,Mutual Fund,2023-04-17,Inactive
15807595,Loan,2022-08-27,Active
15807595,Mutual Fund,2022-11-02,Active
15807595,Credit Card,2022-07-09,Active
15664523,Fixed Deposit,2022-11-18,Active
15664523,Credit Card,2023-02-24,Inactive
15642833,Mutual Fund,2022-05-22,Active
15642833,Fixed Deposit,2023-01-12,Active
15605279,Credit Card,2022-07-09,Active
15605279,Fixed Deposit,2023-10-01,Inactive
15605279,Mutual Fund,2022-10-02,Inactive
15713644,Mutual Fund,2023-01-17,Active
15750466,Insurance,2023-04-24,Active
15750466,Fixed Deposit,2023-09-26,Active
15739054,Credit Card,2022-11-07,Active
15739054,Insurance,2022-07-03,Active
15739054,Fixed Deposit,2023-06-13,Active
15612771,Fixed Deposit,2023-12-16,Active
15612771,Loan,2023-04-22,Active
15788483,Fixed Deposit,2023-03-30,Inactive
15732832,Insurance,2022-05-09,Inactive
15732832,Loan,2022-01-27,Active
15732832,Fixed Deposit,2022-11-24,Active
15772892,Fixed Deposit,2022-04-11,Active
15713843,Loan,2023-02-11,Active
15567993,Insurance,2023-06-04,Active
15567993,Credit Card,2023-12-23,Active
15617603,Fixed Deposit,2023-12-24,Inactive
15744983,Fixed Deposit,2022-02-01,Active
15744983,Loan,2022-08-04,Active
15630419,Mutual Fund,2022-10-19,Active
15630419,Credit Card,2022-10-02,Inactive
15738828,Credit Card,2022-07-20,Active
15778025,Mutual Fund,2023-04-08,Inactive
15799479,Insurance,2023-04-19,Active
15799479,Fixed Deposit,2023-08-01,Active
15684269,Insurance,2023-06-21,Inactive
15684269,Mutual Fund,2022-08-04,Active
15762745,Fixed Deposit,2023-10-17,Active
15762745,Credit Card,2023-08-13,Active
15762745,Mutual Fund,2022-12-05,Inactive
15746970,Insurance,2023-09-15,Active
15746970,Fixed Deposit,2022-09-12,Inactive
15746970,Credit Card,2023-06-19,Active
15725024,Mutual Fund,2022-05-10,Active
15725024,Fixed Deposit,2022-07-10,Active
15592116,Fixed Deposit,2022-06-29,Active
15624391,Insurance,2023-05-13,Inactive
15567422,Credit Card,2022-04-09,Active
15612627,Insurance,2022-09-16,Active
15612627,Mutual Fund,2022-02-05,Active
15574879,Mutual Fund,2023-01-23,Active
15574879,Credit Card,2022-01-11,Active
15574879,Fixed Deposit,2022-12-19,Inactive
15745107,Credit Card,2023-02-16,Inactive
15734491,Credit Card,2022-04-16,Active
15675320,Credit Card,2023-07-30,Active
15675320,Loan,2023-01-09,Active
15643824,Credit Card,2022-07-07,Active
15643824,Mutual Fund,2023-06-14,Active
15643824,Insurance,2022-02-25,Inactive
15643438,Mutual Fund,2022-06-23,Active
15643438,Fixed Deposit,2023-06-08,Active
15643438,Insurance,2022-07-19,Active
15721730,Loan,2023-04-17,Active
15721730,Credit Card,2023-08-01,Active
15680727,Mutual Fund,2022-11-24,Active
15680727,Credit Card,2023-10-19,Inactive
15680727,Insurance,2022-01-02,Active
15752508,Insurance,2022-08-18,Active
15752508,Fixed Deposit,2022-05-04,Active
15808846,Insurance,2022-01-09,Active
15727251,Credit Card,2022-09-15,Active
15727251,Fixed Deposit,2022-02-10,Active
15727251,Mutual Fund,2022-01-13,Active
15663489,Credit Card,2022-12-11,Active
15683677,Credit Card,2022-10-21,Active
15683677,Loan,2022-07-10,Active
15596414,Insurance,2022-06-02,Active
15730639,Mutual Fund,2023-04-20,Inactive
15730639,Insurance,2023-06-26,Active
15672132,Insurance,2023-06-10,Active
15742638,Fixed Deposit,2022-05-20,Active
15742638,Insurance,2023-08-25,Active
15742638,Credit Card,2022-12-07,Inactive
15578603,Loan,2022-06-27,Active
15578603,Credit Card,2022-06-19,Active
15578603,Mutual Fund,2023-07-21,Active
15726088,Credit Card,2022-07-28,Active
15682533,Insurance,2022-03-01,Active
15682533,Credit Card,2022-04-05,Active
15682533,Fixed Deposit,2022-12-31,Active
15772995,Fixed Deposit,2022-03-06,Active
15772995,Loan,2022-05-19,Active
15772995,Insurance,2022-08-11,Active
15765694,Loan,2022-04-02,Active
15659486,Insurance,2022-08-17,Inactive
15659486,Credit Card,2022-05-19,Active
15568963,Fixed Deposit,2023-07-24,Active
15568963,Credit Card,2023-02-10,Active
15568963,Mutual Fund,2023-12-12,Inactive
15703820,Mutual Fund,2022-10-06,Inactive
15569410,Fixed Deposit,2023-12-01,Inactive
15632256,Credit Card,2023-02-03,Active
15632256,Fixed Deposit,2023-06-12,Active
15632256,Mutual Fund,2022-05-17,Inactive
15724466,Mutual Fund,2022-10-26,Inactive
15724466,Loan,2022-11-09,Active
15724466,Insurance,2023-11-12,Inactive
15777639,Fixed Deposit,2023-05-19,Inactive
15777639,Mutual Fund,2022-08-18,Inactive
15802501,Mutual Fund,2022-05-12,Active
15802501,Loan,2022-09-16,Active
15778410,Insurance,2023-07-01,Active
15778410,Credit Card,2023-10-22,Active
15670702,Loan,2023-01-03,Active
15704763,Loan,2022-07-09,Active
15704763,Mutual Fund,2022-11-01,Active
15645544,Mutual Fund,2023-06-29,Active
15645544,Insurance,2022-02-13,Active
15757646,Insurance,2023-06-18,Active
15701121,Fixed Deposit,2023-03-24,Active
15796313,Credit Card,2022-12-05,Active
15796313,Insurance,2022-02-24,Active
15796313,Fixed Deposit,2023-07-19,Active
15815660,Credit Card,2022-10-15,Active
15815660,Mutual Fund,2022-05-28,Active
15602844,Mutual Fund,2022-02-21,Active
15602844,Loan,2022-09-20,Active
15636238,Fixed Deposit,2023-06-26,Active
15636238,Credit Card,2022-06-09,Active
15770101,Mutual Fund,2022-05-16,Active
15770101,Insurance,2023-06-17,Active
15770101,Credit Card,2022-12-29,Active
15645543,Loan,2022-05-15,Active
15596397,Fixed Deposit,2022-06-10,Active
15770525,Credit Card,2023-04-02,Active
15684267,Fixed Deposit,2022-03-26,Active
15689980,Credit Card,2023-01-18,Active
15689980,Insurance,2023-12-25,Inactive
15689980,Mutual Fund,2022-02-18,Active
15633260,Fixed Deposit,2023-02-13,Active
15633260,Insurance,2022-09-15,Inactive
15633260,Mutual Fund,2023-03-12,Inactive
15756471,Loan,2022-12-10,Active
15756471,Insurance,2023-01-14,Active
15721303,Mutual Fund,2023-08-29,Inactive
15721303,Credit Card,2022-07-20,Inactive
15721303,Insurance,2022-11-18,Active
15802256,Loan,2023-12-04,Inactive
15725664,Loan,2023-06-17,Active
15725664,Insurance,2023-06-13,Inactive
15725664,Credit Card,2022-12-22,Active
15674851,Insurance,2023-06-17,Active
15674851,Credit Card,2022-04-10,Active
15701946,Fixed Deposit,2023-07-28,Inactive
15701946,Mutual Fund,2022-05-27,Inactive
15748947,Mutual Fund,2023-09-07,Active
15673342,Fixed Deposit,2023-06-04,Inactive
15673342,Credit Card,2022-12-26,Active
15673342,Loan,2022-10-03,Active
15601008,Loan,2022-11-27,Inactive
15771636,Mutual Fund,2022-07-10,Inactive
15771636,Credit Card,2023-10-30,Active
15642002,Insurance,2023-05-15,Active
15693381,Credit Card,2022-02-03,Active
15693381,Mutual Fund,2023-10-02,Active
15693381,Loan,2022-08-23,Inactive
15607691,Mutual Fund,2022-03-02,Active
15607691,Loan,2023-10-22,Active
15607691,Credit Card,2022-09-20,Active
15589380,Credit Card,2022-07-15,Active
15589380,Loan,2023-01-27,Inactive
15589380,Mutual Fund,2022-03-03,Active
15603846,Loan,2023-04-20,Active
15603846,Credit Card,2022-01-29,Active
15603846,Fixed Deposit,2022-01-11,Active
15753549,Insurance,2023-01-29,Active
15753549,Fixed Deposit,2022-08-04,Active
15725355,Credit Card,2023-04-27,Inactive
15725355,Insurance,2022-11-04,Active
15725355,Fixed Deposit,2022-09-09,Active
15773017,Insurance,2022-05-12,Active
15625641,Mutual Fund,2022-09-08,Active
15625641,Fixed Deposit,2023-11-25,Active
15776467,Loan,2022-09-27,Active
15746451,Loan,2022-05-18,Active
15777922,Mutual Fund,2022-06-25,Active
15777922,Insurance,2023-04-24,Active
15606841,Mutual Fund,2022-11-09,Inactive
15606841,Fixed Deposit,2023-03-02,Inactive
15757648,Fixed Deposit,2022-12-06,Active
15757648,Loan,2023-08-20,Active
15677173,Mutual Fund,2022-11-27,Active
15764170,Insurance,2022-04-26,Inactive
15610446,Fixed Deposit,2022-07-30,Active
15610446,Loan,2022-09-12,Active
15612776,Mutual Fund,2023-02-01,Inactive
15612776,Loan,2023-01-09,Active
15794122,Loan,2023-10-02,Inactive
15774931,Credit Card,2022-02-05,Active
15774931,Insurance,2022-11-15,Active
15779247,Insurance,2022-02-27,Inactive
15779247,Loan,2023-03-13,Active
15707078,Fixed Deposit,2023-07-19,Inactive
15605263,Credit Card,2022-04-15,Active
15605263,Mutual Fund,2023-12-07,Inactive
15607381,Loan,2023-06-02,Inactive
15683471,Fixed Deposit,2023-11-23,Active
15683471,Loan,2023-01-06,Active
15605037,Fixed Deposit,2023-10-05,Active
15605037,Mutual Fund,2023-08-10,Active
15576085,Insurance,2022-09-07,Active
15770435,Mutual Fund,2022-11-01,Active
15770435,Credit Card,2023-02-25,Active
15770435,Insurance,2022-08-24,Active
15592994,Insurance,2022-07-24,Active
15592994,Credit Card,2023-10-07,Active
15624068,Mutual Fund,2023-09-19,Active
15624068,Fixed Deposit,2022-03-14,Active
15595221,Loan,2022-04-18,Active
15595221,Fixed Deposit,2022-09-23,Active
15595221,Mutual Fund,2023-03-18,Active
15637131,Mutual Fund,2023-03-17,Inactive
15613471,Mutual Fund,2023-02-25,Active
15613471,Insurance,2023-01-30,Inactive
15613471,Fixed Deposit,2022-07-26,Active
15583499,Loan,2022-05-21,Active
15583499,Mutual Fund,2023-03-11,Active
15752816,Loan,2022-12-25,Active
15752816,Fixed Deposit,2023-05-17,Active
15752816,Mutual Fund,2023-09-14,Active
15804075,Mutual Fund,2022-08-05,Active
15800517,Mutual Fund,2022-02-01,Inactive
15800517,Fixed Deposit,2022-06-03,Active
15800517,Insurance,2023-12-23,Active
15712319,Credit Card,2023-03-14,Active
15712319,Mutual Fund,2023-03-16,Inactive
15712319,Fixed Deposit,2023-02-24,Active
15797389,Mutual Fund,2023-04-26,Active
15797389,Insurance,2023-10-09,Inactive
15797389,Fixed Deposit,2023-07-17,Active
15621432,Insurance,2022-02-22,Active
15621432,Credit Card,2023-09-29,Inactive
15621432,Mutual Fund,2023-11-22,Inactive
15779390,Loan,2023-07-28,Active
15711219,Insurance,2023-06-02,Active
15711219,Mutual Fund,2023-12-04,Active
15711219,Loan,2023-03-12,Active
15770498,Fixed Deposit,2022-02-03,Active
15770498,Loan,2023-10-21,Active
15678727,Credit Card,2023-05-20,Inactive
15678727,Insurance,2022-06-11,Inactive
15573893,Insurance,2023-08-30,Active
15740104,Mutual Fund,2023-09-01,Active
15740104,Insurance,2023-06-26,Active
15740104,Loan,2023-04-27,Active
15792649,Credit Card,2023-06-21,Active
15605275,Mutual Fund,2022-07-27,Inactive
15572467,Fixed Deposit,2023-07-03,Inactive
15738219,Loan,2022-03-25,Active
15738219,Mutual Fund,2022-02-18,Inactive
15600710,Fixed Deposit,2022-05-09,Active
15600710,Credit Card,2022-05-20,Active
15600710,Loan,2022-06-18,Active
15804394,Insurance,2023-04-07,Active
15804394,Credit Card,2022-05-05,Inactive
15804394,Mutual Fund,2023-07-11,Active
15694188,Credit Card,2023-10-28,Active
15694188,Loan,2022-08-05,Active
15694188,Fixed Deposit,2022-09-10,Active
15583718,Loan,2023-01-30,Active
15802478,Insurance,2023-01-08,Active
15802478,Credit Card,2022-03-24,Active
15619343,Credit Card,2023-05-13,Inactive
15758813,Fixed Deposit,2023-11-26,Active
15761374,Loan,2022-08-23,Active
15569209,Credit Card,2023-04-08,Active
15569209,Fixed Deposit,2022-01-27,Inactive
15788539,Insurance,2022-04-19,Active
15788539,Loan,2023-09-09,Active
15747222,Insurance,2022-03-21,Active
15747222,Fixed Deposit,2023-01-30,Active
15769346,Loan,2022-05-01,Active
15699634,Credit Card,2022-05-07,Active
15699634,Mutual Fund,2022-11-05,Active
15589076,Fixed Deposit,2022-10-19,Active
15589076,Loan,2023-05-28,Active
15589076,Mutual Fund,2022-09-03,Active
15812338,Credit Card,2022-08-02,Inactive
15812338,Loan,2023-07-07,Active
15812338,Mutual Fund,2022-05-07,Active
15758845,Mutual Fund,2023-09-01,Active
15758845,Credit Card,2022-09-12,Inactive
15758845,Fixed Deposit,2022-10-06,Inactive
15685844,Credit Card,2022-02-06,Inactive
15685844,Insurance,2022-08-29,Inactive
15583090,Insurance,2023-03-19,Active
15583090,Mutual Fund,2022-08-21,Active
15583090,Fixed Deposit,2022-02-04,Active
15587581,Mutual Fund,2023-09-11,Active
15633640,Loan,2022-08-30,Active
15633640,Fixed Deposit,2023-04-27,Active
15633640,Credit Card,2022-01-13,Active
15573741,Credit Card,2023-04-07,Active
15633574,Credit Card,2023-07-18,Active
15711455,Loan,2022-05-04,Active
15570601,Loan,2023-08-06,Active
15570601,Credit Card,2022-04-16,Active
15690925,Insurance,2022-07-22,Active
15690925,Credit Card,2022-01-07,Active
15709338,Loan,2023-03-05,Active
15780746,Insurance,2022-02-15,Active
15780746,Fixed Deposit,2022-01-17,Inactive
15681956,Insurance,2022-07-18,Active
15681956,Fixed Deposit,2022-07-30,Active
15681956,Mutual Fund,2023-11-25,Active
15778190,Fixed Deposit,2023-10-11,Inactive
15786852,Fixed Deposit,2023-01-24,Active
15786852,Mutual Fund,2023-12-23,Inactive
15786852,Loan,2023-05-13,Active
15726494,Credit Card,2022-08-10,Active
15726494,Loan,2023-04-16,Active
15726494,Insurance,2022-04-08,Inactive
15641183,Fixed Deposit,2022-11-14,Active
15805312,Insurance,2023-03-16,Active
15805312,Fixed Deposit,2023-11-20,Active
15805312,Mutual Fund,2022-03-29,Active
15636572,Insurance,2023-10-17,Active
15632575,Loan,2022-02-17,Active
15632575,Mutual Fund,2023-10-09,Active
15740164,Mutual Fund,2023-04-16,Active
15574947,Insurance,2022-08-12,Active
15597909,Mutual Fund,2023-02-19,Active
15597909,Credit Card,2023-03-30,Inactive
15597909,Loan,2023-01-10,Active
15782574,Credit Card,2022-10-04,Active
15782574,Loan,2023-12-22,Active
15734999,Insurance,2022-07-13,Active
15706593,Credit Card,2023-10-01,Active
15706593,Fixed Deposit,2023-11-30,Active
15706593,Insurance,2023-06-20,Active
15766686,Loan,2023-11-03,Active
15766686,Fixed Deposit,2023-03-02,Active
15590268,Loan,2022-04-08,Active
15763055,Insurance,2022-08-30,Active
15763055,Loan,2023-11-25,Active
15763055,Credit Card,2023-07-28,Active
15664754,Insurance,2023-07-16,Active
15643630,Fixed Deposit,2023-10-18,Inactive
15643630,Credit Card,2023-08-10,Active
15641043,Mutual Fund,2023-04-26,Active
15641043,Loan,2022-06-07,Active
15768095,Mutual Fund,2022-09-11,Active
15768095,Loan,2022-08-17,Active
15768095,Fixed Deposit,2022-05-08,Active
15811314,Fixed Deposit,2023-01-12,Inactive
15811314,Mutual Fund,2022-05-04,Active
15811314,Credit Card,2023-05-02,Active
15669922,Mutual Fund,2022-12-24,Active
15707114,Loan,2022-08-08,Inactive
15707114,Insurance,2023-10-12,Active
15707114,Fixed Deposit,2022-10-12,Active
15670602,Credit Card,2023-07-08,Active
15670602,Insurance,2023-12-15,Active
15670602,Loan,2023-10-07,Active
15713479,Fixed Deposit,2023-05-14,Active
15713479,Insurance,2022-05-14,Active
15713479,Credit Card,2023-03-30,Active
15663830,Loan,2023-05-05,Inactive
15566958,Mutual Fund,2022-08-20,Active
15566958,Fixed Deposit,2023-05-24,Active
